HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-ZDV/3TC/LPv/r-Adult,SZEM8OJfp6x
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Neonates,NV5WEFrugqy
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Diarrhoea ,ES4G3Zkpdxb
HIV/AIDS,HIV/AIDS-STI Cases -Syndomic/Etiological Management of STI-Diagnosed,JKHd2Bcxixf
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients stopping (ST) ART-End-FSW,QL8FSy9fzq0
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-d4T/3TC/EFV-Adult,Q0GLKgdGvfi
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients missing (MIS)-End-FSW,gGvbNsMJPQm
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-HIV Patients Initiated IPT this Month (New)< 5 Years,KSkwqLrT0Cs
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients lost to follow-up (LFU)-End-FSW,MWfKyF6FNtA
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-MSM and TG,ifiVbxa8JPA
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Female Sex Workers (FSWs),EEVC6qDKE8A
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Urethral Discharge-Spouses of Migrants,IBFEHz2lpG5
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients transferred out-During-MSM,K1ZhjOCPWz2
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Urethral Discharge,kWwchBgaKrL
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients medically eligible for ART but have not started-End-MSM,TqA1ck80DH9
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients ever started ART at the end of last month -Beginning-MSM,wWvhqyh4vbC
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients on ART transfer-out(cumulative)-End of the month-Adult,VTPzgOy8v1J
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Candidiasis ,nI28jCbTm3z
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-New patients enrolled in HIV care-During-others,C2NfjmYKiGJ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total patients on ART transfer-out (cumulative)-End-Migrant,kXDDtBNaahy
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients on ART transferred in-During-MSM,q8icrHhC7Rx
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-Cumulative number of Patients ever enrolled-Beginning-MSM,ZPb8DW0xJsA
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-d4T/3TC/NVP-Adult,Aw03s9w7Rq1
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-Number of patients transferred in-During-MSM,tyq5WSqXEsP
HIV/AIDS,"HIV/AIDS-Opportunistic Infection-TB and FP-PLHIV using any FP Method FP (OCP, Depo, IUCD, Implant, Minilap, Vasectomy)5-14 Years",Owutnc0OIpL
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-Female Sex Workers (FSWs),mAckwPa8ddb
HIV/AIDS,HIV/AIDS-STI Cases -Syndomic/Etiological Management of STI-Treated,rIHzObrYaia
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Urethral Discharge-Other,pINhIEX78Pc
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients ever started ART at the end of this month-End-FSW,IN4WWLGQV24
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Pregnant Women,EHXr9EtWBYJ
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-Other,NDPgYpDFeUp
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients transferred out-During-IDU,B4uxB5q25q6
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Spouses of Migrants,Owk7evp1QHX
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-HIV Patients initiated IPT this Month (New) 5-14 Years,eWA0r7teWoX
HIV/AIDS,HIV/AIDS-Opportunistic Infections Treated-Bacterial Pneumonia,lp7ljdCinPm
HIV/AIDS,HIV Client Code,Y0xnAIkpjnP
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-PCP ,UvCjfjCJFnb
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Pregnant Women,mDeZFF1nRrp
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total patients on ART transfer-out (cumulative)-End-others,Ju2H03xV5MB
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients in original 1st line regimen-End-FSW,fMg4iCAHIOU
HIV/AIDS,HIV/AIDS-HTCP-Testing and Counseling with Result-Blood or Organ Recipients,juQBjxhbu9s
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Herpes Zoster ,xKV4WaxOhER
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-Within 02 Months-Positive,IrM1v1koSEf
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients stopping (ST) ART-End-IDU,UEUGYee9ID6
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-TDF/3TC/LPVr-Adult,LnfcGKfW3vJ
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Clients of FSWs,kkdZTbm9QIY
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-MSM and TG,LSBL8u8ki31
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Other,L1slIZPQHwi
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Total number of patients currently on ART-End-FSW,AFUChAO5q9h
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-New patients enrolled in HIV care-During-FSW,LOsoIZ4AFv1
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-PLHA Diagnosed & Treated for OI this Month 5-14  Years,qFEUUI51eil
HIV/AIDS,HIV/AIDS-Opportunistic Infections-Number of Days-ARV Drug Stock Out-Pediatric,YnHUN5eJzPo
HIV/AIDS,HIV/AIDS-Currentlly on  ART by Regimen-Second Line-Others,XnofLZEalrS
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients in substituted 1st line regimen-End-MSM,TIm9nN6JbSm
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-Accessed ,zg74KFtP35J
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Male Migrants,dbKTfyqnSbx
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients transferred out-Migrant,jQfwnOE2vou
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-New Clients on TB Treatment< 5 Years,r9qMm46D7Qi
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-d4T/3TC/NVP-Child,ZZ1DoraxcMO
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-MSM and TG,UnVEEbEPSEc
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Female Sex Workers (FSWs),ekz3o2KvVJg
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge,OfzHjFWLoZD
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients lost to follow-up (LFU)-End of the month-Child(Male/Female),zQCYGGlopTX
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-Male Migrants,JnOlO0Ad9jS
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Cumulative patients transferred out-End-Migrant,O1Z9iSEwsPo
HIV/AIDS,HIV/AIDS-ART:Enrollment in HIV Care-New patients enrolled in HIV care-During the month-Adult,bJYwiSDgMju
HIV/AIDS,HIV/AIDS-ART:Number of patients death reported-During the month-Child(Male/Female),xz9xCKFTHCL
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-Spouses of Migrants,ko5GamA0TQH
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total cumulative no of patients served-End-FSW,Uj0pxnNR6h1
HIV/AIDS,HIV/AIDS-STI Cases -Asymptomatic Partners Treated,YPpqANKU05q
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-Assessed for TB this Month â‰¥ 15 Years,Xatns77yOwt
HIV/AIDS,HIV found Positive in HTC Program,NyJJEDI5shJ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total deaths reported (cumulative)-End-FSW,XXKLiqGFslF
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-New Clients on TB Treatment 5-14 Years,IBC2wabbulL
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP--Total No of PLHIV Served this Month for OI Services >= 15 Years,u3U9eIOsEvv
HIV/AIDS,HIV/AIDS-ART:Enrollment on ART-Patients ever started ART at the end of last month-Beginning of this month-Child(Male/Female),y5KckCYZzfS
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients missing (MIS)-End-Migrant,LaOClghgney
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients transferred out-During-others,EufG4NcaqwB
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients lost to follow-up (LFU)-End of the month-Adult,tn9cjpz0wlM
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Pregnant Women,j7zZ43U9W7t
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-Total Number of PLHIV Served this Month for OI Services 5-14  Years,uAHiqtsg3mT
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total MIS/LFU/ST patients restart ART this month-Migrant,j7zomxeQ06s
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Bacterial Pneumonia,nNkUv1Mq6LE
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients switched on to 2nd line regimen-End-FSW,aeFlWw91sZY
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-People Who Inject Drugs (PWIDs),q5lVXjAv7zA
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-Other,kRihl78kAcg
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo,juq1j1dHkr0
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Genital Herpes ,JGXqwdzbn8g
HIV/AIDS,HIV/AIDS-ART:Enrollment in HIV Care-Number of patients transferred in-During the month-Adult,N91aVchQ4RJ
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-02-09 Months-Negative,wj2yk8GNN5Q
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total MIS/LFU/ST patients restart ART this month-During-others,Ruv29Gn16Ob
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Total number of patients currently on ART-End-Migrant,XYk8zMTmLLM
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients lost to follow-up (LFU)-End-IDU,pIlsfv2R02U
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total MIS/LFU/ST patients restart ART this month-During-MSM,JSgF1gNYoXV
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients death reported-During-IDU,kmPxIU2sidv
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-PLHA Diagnosed & Treated for OI this Month< 5 Years,z9I5hGSrWej
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-Antibody>18 Months-Negative,t9xI1FlE6fC
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients ever started ART at the end of this month-End-Migrant,cKOqfHYPok6
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-TDF/3TC/NVP-Adult,G7rsumOBlCN
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Spouses of Migrants,xTXo0Jf2OeZ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total deaths reported (cumulative)-End-MSM,iOshqCeXzeJ
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Spouses of Migrants,HCa4qapeL5E
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-Number of patients transferred in-During-IDU,uukc2piqqzs
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients switched on to 2nd line regimen-End-MSM,oduOaeVMfK0
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients ever started ART at the end of this month-End-others,aeJgQOssx3d
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients ever started ART at the end of last month -Beginning-others,BAsklhJD8MV
HIV/AIDS,HIV/AIDS-ART:Total MIS/LFU/ST patients restart ART this month-During the month-Child(Male/Female),FtcYm4Po5Ue
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients ever started ART at the end of last month -Beginning-IDU,HIptswXE1BW
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Clients of FSWs,LbdnnERAk0q
HIV/AIDS,HIV/AIDS-ART:Enrollment in HIV Care-Number of patients transferred in-During the month-Child(Male/Female),GKVD9Ga0YvZ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-Cumulative number of Patients ever enrolled-Beginning-Mi-grant,w35GJKsvB26
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-Male Migrants,eZwmkLTA3gi
HIV/AIDS,HIV/AIDS-ART:Out of them-Patients in substituted 1st line regimen-End of the month-Child(Male/Female),oJ74Pwc6hoc
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients stopping (ST) ART-End-MSM,WPpHBI4jIGe
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-People Who Inject Drugs (PWIDs),dwfnAzdi0kH
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-People Who Inject Drugs (PWIDs),LZZyf13W3q2
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Cumulative patients transferred out-End-others,yLpS4kYQ3vu
HIV/AIDS,HIV/AIDS-ART:Enrollment on ART-New patients started ART-During the month-Adult,dhe017xyLsC
HIV/AIDS,HIV/AIDS-ART:Number of patients death reported-During the month-Adult,ROkadvyH1Js
HIV/AIDS,HIV/AIDS-Needle Syringe Exchange Programme-Out,Z8luuBlwjB4
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-People Who Inject Drugs (PWIDs),Z4eR7YCStLV
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients ever started ART at the end of this month-End-MSM,ycBWaHQKllf
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total cumulative no of patients served-End-IDU,khLB4T0Q2zo
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-Antibody>18 Months-Positive,Ed75Jc9wwr0
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-Spouses of Migrants,Bwr6UgGl340
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain-Neonates,M7SaFbMylZw
HIV/AIDS,HIV/AIDS-STI Cases-Etiological-Vaginitis-People Who Inject Drugs (PWIDs),BKo4onGG2HH
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-TDF/3TC/EFV-Child,d2vSY1hagFc
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-PLHIV screened for FP need 5-14 Years,ZWi6JUddoHH
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction-Total patients lost to follow-up (LFU)-End-MSM,YqsjYvJGx6n
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-Pregnant Women,ThSmeNK2EFc
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Total number of patients currently on ART-End-IDU,FItShL4xiAO
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients missing (MIS)-End of the month-Child(Male/Female),RiQVQ2iw4mS
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-People Who Inject Drugs (PWIDs),rdDopoXpW4B
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients missing (MIS)-End of the month-Adult,nd8jYqTaOHg
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-AZT/3TC/EFV-Adult,wpWl8ufM9BZ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-New patients enrolled in HIV care-During-MSM,ctkARSuAn03
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Male Migrants,iIzXRtFObTj
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Other,VJ8Dh69I7WQ
HIV/AIDS,HIV/AIDS-HTCP-Testing and Counseling with Result-Others,mjvVYnVL3Rl
HIV/AIDS,HIV/AIDS-ART:Patients medically eligible for ART but have not started -End of the month-Adult,VX8FGeSFvco
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients on ART transferred in-During-IDU,fI8krtWBrDy
HIV/AIDS,HIV/AIDS-ART:Patients medically eligible for ART but have not started -End of the month-Child(Male/Female),QjnWn1kMHgO
HIV/AIDS,HIV/AIDS-ART:Deduction-Total deaths reported (cumulative)-End of the month-Adult,rUm8EqPUGFg
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Urethral Discharge-Pregnant Women,OtLAWrMT6gY
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total deaths reported (cumulative)-End-others,fXUjU2NENoE
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-Total No ofPLHIV Served this Month for OI Services< 5 Years,nCex1XJPFYj
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-Cumulative no of Patients ever enrolled-Beginning-IDU,jPUCFFYBp0o
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-TDF/3TC/EFV-Adult,igAXw5g35fh
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-Neonates,gSZuNaGU8Rf
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-02-09 Months-Positive,MfkArWZjyL3
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-80-95% (B),xTml3SOhUqn
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients on ART transfer-out(cumulative)-End of the month-Child(Male/Female),cjFUJWOxWXK
HIV/AIDS,HIV/AIDS-ART:Number of patients transferred out-During the month-Child(Male/Female),KcQa6Q9WOw7
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total patients on ART transfer-out (cumulative)-End-FSW,TuFfRWcs4q5
HIV/AIDS,HIV/AIDS-ART:Enrollment on ART-Patients on ART transferred in-During the month-Adult,ytgVG27rddi
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-AZT/3TC/EFV-Child,m6dJ7BmrMlj
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-New patients started ART-During-IDU,u14mcG0S7Bb
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients medically eligible for ART but have not started-End-IDU,Dkm3mX78c9p
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients death reported-During-others,XGwSMkpuA0D
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-People Who Inject Drugs (PWIDs),bQoeAH2wyOx
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total cumulative no of patients served-End-Migrant,j75ZiWgMEe4
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment in HIV Care-New patients enrolled in HIV care-During-Migrant,jSkSbTndmYN
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Lower Abdominal Pain,B3v4Tv4VWG9
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-DeductionTotal patients on ART transfer-out (cumulative)-End-IDU,u0qs29j6kak
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-TB ,tkp4AAyNVo1
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients switched on to 2nd line regimen-End-others,VBXVd9cE6OG
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-AZT/3TC/NVP-Adult,pay1yrIOr5q
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-Within 02 Months-Negative,VUXlIz7r8Cq
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-PLHA Diagnosed & Treated for OI this Month â‰¥ 15 Years,b59G70maDeN
HIV/AIDS,HIV/AIDS-ART:Out of them-Patients in original 1st line regimen-End of the month-Adult,WGiO1rltR47
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Deduction Total patients on ART transfer-out (cumulative)-End-MSM,bq8d6lLt9of
HIV/AIDS,HIV/AIDS-ART:Out of them-Patients in original 1st line regimen-End of the month-Child(Male/Female),MsTypY9oSsR
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total MIS/LFU/ST patients restart ART this month-During-FSW,j1JPv0kJrGb
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scortal Swelling,v7eFXSLMbLX
HIV/AIDS,HIV/AIDS-STI Cases-Etiological-Vaginitis-Other,G0zFC2ON01w
HIV/AIDS,HIV/AIDS-ART:Total MIS/LFU/ST patients restart ART this month-During the month-Adult,CC8aecWA44X
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-TB HIV Patients Received CPT â‰¥ 15 Years,ywmvaXaVB8S
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients ever started ART at the end of last month -Beginning-FSW,yNQQGHTXTJ0
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients in substituted 1st line regimen-End-Migrant,ULrl1kUhUQc
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Number of patients death reported-During-FSW,KJlztmmYNcu
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients in original 1st line regimen-End-MSM,FYU7BAIF9Uc
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Other,U5UWRP0yT8Z
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-New patients started ART-During-MSM,I5NP2ZQ4u6S
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-ZDV/3TC/LPv/r-Child,aBJmSkPPmGQ
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-MSM and TG,smrvSvC9axU
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other,liT7BHNWQwm
HIV/AIDS,HIV/AIDS-ART:Enrollment on ART-New patients started ART-During the month-Child(Male/Female),vdqRk3zgt2G
HIV/AIDS,HIV/AIDS-ART:Deduction-Total deaths reported (cumulative)-End of the month-Child(Male/Female),PyfHIBmtYJJ
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-TB HIV Patients Received CPT 5-14 Years,Ke9OAUUhb4Z
HIV/AIDS,HIV/AIDS-Opportunistic Infection-TB and FP-PLHIV referred for FP < 5 Years,OQRpLOiKBIp
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Scrotal Swelling-Spouses of Migrants,NqGFSa4DTKr
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Total number of patients currently on ART-End-others,Jco0Hab4KSL
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients switched on to 2nd line regimen-End-Migrant,pwS4W4mkGgw
HIV/AIDS,HIV/AIDS-Opportunistic Infections-Number of Days-ARV Drug Stock Out-Adult,IZKPmW1TOHv
HIV/AIDS,HIV/AIDS-STI Cases-Etiological-Vaginitis-Pregnant Women,fOt6F6nZnM9
HIV/AIDS,HIV/AIDS-HTCP-Testing and Counseling with Result-Sex Workers,Vo1y8bIa8zk
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-> 95% (A),BHkkuYXJJKJ
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients on ART transferred in-During-Migrant,t9ndcF9Blws
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-Female Sex Workers (FSWs),Rp8crwr7YIW
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Vaginal Discharge-Neonates,d1hV8ByBFrw
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Cryptococcal Meningitis ,f4MuUH3PlIQ
HIV/AIDS,HIV/AIDS-HTCP-Testing and Counseling with Result-Spouse/Partners of Migrants,HybvBKEighE
HIV/AIDS,HIV/AIDS-HIV Exposed Baby-Early Infant Diagnosis-09-18 Months-Negative,BagLIT6wnc9
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Patients on ART-Patients in original 1st line regimen-End-IDU,YVzMXYirLes
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-New patients started ART-During-others,JntGaiMvUt3
HIV/AIDS,HIV/AIDS-Opportunistic Infections Diagnosed-Others ,r94yJQOzGYb
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Genital Ulcer Disease-Clients of FSWs,TdNJxBJa4db
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Inguinal Bubo-Female Sex Workers (FSWs),TTMS88DouUs
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Total cumulative no of patients served-End-MSM,wTR79UZuY7A
HIV/AIDS,HIV/AIDS-ART:Deduction-Total patients stopping (ST) ART-End of the month-Child(Male/Female),tpENHoi7ADL
HIV/AIDS,HIV/AIDS-STI Cases-Syndromic-Other-Clients of FSWs,df6R6upGCIO
HIV/AIDS,HIV/AIDS-ART:Status of HIV Care-Enrollment on ART-Patients on ART transferred in-During-FSW,UnAxEwAERW6
HIV/AIDS,HIV/AIDS-STI Cases -Presumptive Treatment to SWs,rbE1lfXl33g
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-Accessed ,zg74KFtP35J
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-> 95% (A),BHkkuYXJJKJ
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-< 80% (C ),eSdaK3mmfLU
HIV/AIDS,HIV/AIDS-Treatment Adherence on ART (No of Cases)-80-95% (B),xTml3SOhUqn
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-ZDV/3TC/LPv/r-Child,aBJmSkPPmGQ
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-ZDV/3TC/LPv/r-Adult,SZEM8OJfp6x
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-TDF/3TC/LPVr-Child,FFovJBtMWsP
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-Second Line-TDF/3TC/LPVr-Adult,LnfcGKfW3vJ
HIV/AIDS,HIV/AIDS-Currently on  ART by Regimen-First Line-TDF/3TC/NVP-Child,yDkMJ0U8OVG
